"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","total_hh","avg_rps","predicted_remitters","est_remittance_usd","avg_income","avg_housing_cost","avg_yrsusa","pct_non_citizen","pct_recent_arrival","remittance_M","remit_per_hh","zkp_priority"
"3400400","New Jersey","El Salvador",5,0.2051,1,52343.2,25920.0,1494.4,27.0,0.6,0.0,0.052,10469.0,0
"3400400","New Jersey","India",3,0.1607,0,5642.0,27066.6667,928.6667,28.3333,0.0,0.0,0.006,1881.0,0
"3400400","New Jersey","Mexico",45,0.2512,8,312373.9,23708.8889,1470.5333,19.9111,0.8222,0.0667,0.312,6942.0,0
"3400400","New Jersey","Philippines",1,0.0417,0,0.0,32600.0,1240.0,20.0,0.0,0.0,0.0,0.0,0
"3400501","New Jersey","Bangladesh",4,0.1842,0,14181.0,51500.0,1240.0,28.25,0.25,0.0,0.014,3545.0,0
"3400501","New Jersey","El Salvador",1,0.0173,0,9609.6,45600.0,1280.0,34.0,1.0,0.0,0.01,9610.0,0
"3400501","New Jersey","India",77,0.1328,5,264906.46,56974.026,1747.8182,20.7532,0.2727,0.0909,0.265,3440.0,0
"3400501","New Jersey","Mexico",260,0.277,71,2416929.16,24050.5,1636.85,23.1038,0.8038,0.0115,2.417,9296.0,0
"3400501","New Jersey","Philippines",44,0.1139,0,86090.4,47131.8182,1754.1591,32.9773,0.1364,0.0,0.086,1957.0,0
"3400502","New Jersey","Bangladesh",10,0.0449,0,41565.0,66550.0,2348.2,20.6,0.2,0.0,0.042,4156.0,0
"3400502","New Jersey","El Salvador",2,0.0016,0,0.0,92000.0,3754.0,17.5,0.0,0.0,0.0,0.0,0
"3400502","New Jersey","India",43,0.0694,0,122822.7,68046.5116,2438.3023,28.4651,0.186,0.0233,0.123,2856.0,0
"3400502","New Jersey","Mexico",12,0.1362,0,116303.8,49783.3333,2233.25,32.0,0.5,0.0,0.116,9692.0,0
"3400502","New Jersey","Philippines",26,0.0655,0,91357.2,65734.6154,2201.2692,29.9231,0.1154,0.0,0.091,3514.0,0
"3400503","New Jersey","Bangladesh",38,0.1834,5,129050.36,47536.8421,2224.0526,17.9211,0.2368,0.0526,0.129,3396.0,0
"3400503","New Jersey","El Salvador",8,0.1795,1,17108.0,33375.0,1956.625,32.625,0.125,0.0,0.017,2138.0,0
"3400503","New Jersey","India",21,0.0898,0,170106.3,73052.381,2874.6667,22.0952,0.5714,0.1429,0.17,8100.0,0
"3400503","New Jersey","Mexico",43,0.243,11,419715.94,25613.9535,1772.8837,22.7674,0.814,0.0233,0.42,9761.0,0
"3400503","New Jersey","Philippines",7,0.0666,0,0.0,70857.1429,2376.1429,26.2857,0.0,0.0,0.0,0.0,0
"3400504","New Jersey","Bangladesh",2,0.002,0,23635.0,97500.0,3179.0,17.0,0.5,0.0,0.024,11818.0,0
"3400504","New Jersey","India",23,0.0621,0,154800.1,186504.3478,2909.4783,22.7391,0.3913,0.087,0.155,6730.0,0
"3400504","New Jersey","Mexico",4,0.1851,1,31031.2,42425.0,1337.5,15.75,0.75,0.0,0.031,7758.0,0
"3400504","New Jersey","Philippines",8,0.0756,0,41842.68,55125.0,1941.5,21.5,0.25,0.125,0.042,5230.0,0
"3400601","New Jersey","Bangladesh",10,0.2197,2,10106.0,61000.0,1867.2,28.2,0.1,0.0,0.01,1011.0,0
"3400601","New Jersey","El Salvador",7,0.1724,1,20384.0,45557.1429,1687.8571,24.2857,0.1429,0.0,0.02,2912.0,0
"3400601","New Jersey","India",562,0.0938,42,7109135.67,115758.363,2577.637,11.5409,0.7367,0.2776,7.109,12650.0,0
"3400601","New Jersey","Mexico",27,0.1544,5,415113.4,88340.7407,2599.7037,16.9259,0.6296,0.2593,0.415,15375.0,0
"3400601","New Jersey","Philippines",98,0.151,6,343610.52,45866.3265,1944.1531,30.5204,0.1633,0.0204,0.344,3506.0,0
"3400602","New Jersey","Bangladesh",2,0.0104,0,19560.0,86000.0,2350.0,15.0,0.5,0.0,0.02,9780.0,0
"3400602","New Jersey","El Salvador",16,0.3808,7,50778.0,12125.0,1457.5,26.875,0.125,0.0625,0.051,3174.0,0
"3400602","New Jersey","India",63,0.119,5,637100.1,91298.4127,2225.8254,9.8889,0.7619,0.3333,0.637,10113.0,0
"3400602","New Jersey","Mexico",11,0.1765,3,68306.56,47600.0,1978.2727,18.0909,0.6364,0.0909,0.068,6210.0,0
"3400602","New Jersey","Philippines",171,0.1503,8,636143.64,47939.7661,1716.6023,26.1053,0.1754,0.0351,0.636,3720.0,0
"3400603","New Jersey","Bangladesh",2,0.1114,0,12225.0,100000.0,2875.0,24.0,0.5,0.0,0.012,6112.0,0
"3400603","New Jersey","El Salvador",1,0.4294,0,5460.0,0.0,1740.0,34.0,1.0,0.0,0.005,5460.0,0
"3400603","New Jersey","India",43,0.0516,1,837746.0,228248.8372,3718.7907,16.5581,0.5814,0.1395,0.838,19482.0,0
"3400603","New Jersey","Mexico",21,0.2248,6,262959.4,63061.9048,1576.9048,26.619,0.7143,0.0476,0.263,12522.0,0
"3400603","New Jersey","Philippines",17,0.1098,0,19008.0,75335.2941,2786.5882,26.8824,0.0,0.0588,0.019,1118.0,0
"3400604","New Jersey","Bangladesh",2,0.0004,0,0.0,140000.0,2025.0,23.0,0.0,0.0,0.0,0.0,0
"3400604","New Jersey","El Salvador",2,0.0123,0,0.0,123250.0,2345.0,35.5,0.0,0.0,0.0,0.0,0
"3400604","New Jersey","India",72,0.0474,1,849936.36,144402.7778,3101.7778,15.5,0.6111,0.1528,0.85,11805.0,0
"3400604","New Jersey","Mexico",23,0.2552,6,195288.0,35586.9565,1891.913,23.6522,0.6522,0.087,0.195,8491.0,0
"3400604","New Jersey","Philippines",16,0.1461,1,34584.0,77025.0,2790.125,27.5625,0.125,0.0,0.035,2162.0,0
"3400605","New Jersey","Bangladesh",3,0.0007,0,49617.2,118666.6667,1591.0,10.0,0.6667,0.0,0.05,16539.0,0
"3400605","New Jersey","El Salvador",2,0.0018,0,0.0,84000.0,2697.5,51.0,0.0,0.0,0.0,0.0,0
"3400605","New Jersey","India",41,0.1263,7,460974.15,96153.6585,2493.5854,11.5366,0.7561,0.2683,0.461,11243.0,0
"3400605","New Jersey","Mexico",9,0.1627,1,76677.4,78000.0,1950.4444,25.6667,0.5556,0.1111,0.077,8520.0,0
"3400605","New Jersey","Philippines",26,0.1921,0,99528.0,25538.4615,1797.5769,24.7692,0.1154,0.0385,0.1,3828.0,0
"3400701","New Jersey","India",63,0.0559,3,612524.64,121493.6508,2684.9365,14.254,0.5714,0.0476,0.613,9723.0,0
"3400701","New Jersey","Mexico",25,0.1794,1,207833.2,35528.0,1357.56,18.76,0.88,0.04,0.208,8313.0,0
"3400701","New Jersey","Philippines",15,0.1049,1,36696.0,61693.3333,1819.0667,22.3333,0.1333,0.0667,0.037,2446.0,0
"3400702","New Jersey","El Salvador",4,0.2087,1,0.0,44000.0,1773.75,24.25,0.0,0.0,0.0,0.0,0
"3400702","New Jersey","India",39,0.0843,1,505421.28,117205.1282,3001.4615,15.4615,0.5897,0.0769,0.505,12960.0,0
"3400702","New Jersey","Mexico",33,0.2328,6,285016.2,32441.8182,1591.0,22.4545,0.7879,0.0303,0.285,8637.0,0
"3400702","New Jersey","Philippines",11,0.1029,1,75032.76,75309.0909,1741.0,22.0,0.2727,0.0909,0.075,6821.0,0
"3400703","New Jersey","El Salvador",6,0.075,0,0.0,72716.6667,1804.5,28.3333,0.0,0.0,0.0,0.0,0
"3400703","New Jersey","India",49,0.0618,3,517887.37,94738.7755,2077.898,8.1837,0.8571,0.3469,0.518,10569.0,0
"3400703","New Jersey","Mexico",20,0.1597,3,134489.6,39405.0,1546.85,25.45,0.6,0.05,0.134,6724.0,0
"3400703","New Jersey","Philippines",39,0.1111,1,117110.4,59825.641,2114.5128,24.5128,0.1538,0.0,0.117,3003.0,0
"3400800","New Jersey","Bangladesh",5,0.0871,0,0.0,109800.0,2562.2,27.8,0.0,0.0,0.0,0.0,0
"3400800","New Jersey","India",60,0.0353,2,434529.55,139183.3333,3337.1833,23.3833,0.3333,0.0,0.435,7242.0,0
"3400800","New Jersey","Mexico",8,0.2108,2,21156.2,47366.25,1779.875,20.75,0.5,0.0,0.021,2645.0,0
"3400800","New Jersey","Philippines",18,0.0943,1,12672.0,67680.5556,2356.3333,27.3333,0.0556,0.0,0.013,704.0,0
"3400901","New Jersey","Bangladesh",5,0.0654,0,50204.0,77920.0,2035.0,17.8,0.2,0.0,0.05,10041.0,0
"3400901","New Jersey","El Salvador",9,0.1132,2,127290.8,75777.7778,3093.0,26.4444,0.4444,0.1111,0.127,14143.0,0
"3400901","New Jersey","India",217,0.0537,1,1083702.62,117862.6728,3000.318,22.8111,0.2442,0.0138,1.084,4994.0,0
"3400901","New Jersey","Mexico",12,0.2178,1,118310.4,24650.0,1501.3333,23.5833,0.5833,0.0,0.118,9859.0,0
"3400901","New Jersey","Philippines",38,0.0833,0,74434.8,84360.5263,2237.8947,29.3158,0.0789,0.0263,0.074,1959.0,0
"3400902","New Jersey","Bangladesh",8,0.1017,1,80359.0,67000.0,1985.5,25.625,0.25,0.125,0.08,10045.0,0
"3400902","New Jersey","El Salvador",4,0.3042,1,0.0,25000.0,2160.75,45.75,0.0,0.0,0.0,0.0,0
"3400902","New Jersey","India",670,0.0386,7,5029990.42,138491.9403,2864.6194,19.1627,0.4149,0.0821,5.03,7507.0,0
"3400902","New Jersey","Mexico",11,0.1702,2,108956.8,38345.4545,1928.4545,19.1818,0.7273,0.0909,0.109,9905.0,0
"3400902","New Jersey","Philippines",32,0.0408,0,79252.8,106328.125,2694.9062,26.625,0.1875,0.0312,0.079,2477.0,0
"3400903","New Jersey","Bangladesh",6,0.0827,0,0.0,70000.0,1918.1667,28.1667,0.0,0.0,0.0,0.0,0
"3400903","New Jersey","El Salvador",7,0.2392,2,4368.0,51200.0,2048.0,25.8571,0.0,0.0,0.004,624.0,0
"3400903","New Jersey","India",504,0.0513,4,3882316.62,112135.9127,2680.5774,19.9385,0.4087,0.0794,3.882,7703.0,0
"3400903","New Jersey","Mexico",8,0.0859,0,50876.0,42562.5,1742.625,26.625,0.5,0.125,0.051,6360.0,0
"3400903","New Jersey","Philippines",72,0.0788,1,129056.4,66098.6111,2107.875,30.5556,0.0833,0.0139,0.129,1792.0,0
"3400904","New Jersey","Bangladesh",15,0.0776,0,79592.9,84340.0,2399.6,19.2,0.2,0.0667,0.08,5306.0,0
"3400904","New Jersey","El Salvador",4,0.1395,1,23969.4,54250.0,1675.5,32.75,0.25,0.0,0.024,5992.0,0
"3400904","New Jersey","India",607,0.0505,14,5002645.83,115259.8847,2441.2488,16.3526,0.5354,0.1417,5.003,8242.0,0
"3400904","New Jersey","Mexico",14,0.1376,1,120143.2,48778.5714,1964.0,25.2143,0.5714,0.0,0.12,8582.0,0
"3400904","New Jersey","Philippines",60,0.0939,2,181143.6,61820.0,2035.1833,24.8833,0.1333,0.0333,0.181,3019.0,0
"3400905","New Jersey","Bangladesh",8,0.1429,2,21842.0,54250.0,2343.125,17.875,0.25,0.25,0.022,2730.0,0
"3400905","New Jersey","El Salvador",11,0.0339,0,17472.0,66818.1818,2341.1818,30.0909,0.0909,0.0,0.017,1588.0,0
"3400905","New Jersey","India",309,0.0699,11,1872624.39,87141.7476,2149.0906,17.9773,0.4207,0.11,1.873,6060.0,0
"3400905","New Jersey","Mexico",13,0.1385,1,109241.2,103658.4615,1907.0,18.0,0.4615,0.0769,0.109,8403.0,0
"3400905","New Jersey","Philippines",61,0.0763,1,180430.8,58973.7705,2088.1639,29.4426,0.1311,0.0164,0.18,2958.0,0
"3400906","New Jersey","Bangladesh",6,0.1225,0,22820.0,84900.0,2443.3333,15.0,0.1667,0.0,0.023,3803.0,0
"3400906","New Jersey","El Salvador",3,0.2167,0,0.0,30666.6667,1931.0,51.6667,0.0,0.0,0.0,0.0,0
"3400906","New Jersey","India",134,0.0652,3,941084.69,105979.8507,2667.3806,21.4254,0.3881,0.0672,0.941,7023.0,0
"3400906","New Jersey","Mexico",145,0.2052,23,1416670.66,30074.4828,1920.7586,20.9517,0.7172,0.0276,1.417,9770.0,0
"3400906","New Jersey","Philippines",39,0.1027,2,84400.8,55956.4103,2199.2308,27.4359,0.0769,0.0,0.084,2164.0,0
"3400907","New Jersey","Bangladesh",6,0.2755,2,24939.0,36266.6667,2276.8333,22.1667,0.0,0.0,0.025,4156.0,0
"3400907","New Jersey","El Salvador",4,0.0987,0,4368.0,52250.0,1188.25,40.75,0.0,0.0,0.004,1092.0,0
"3400907","New Jersey","India",106,0.0843,4,509991.3,81202.8302,1912.0,21.8585,0.3491,0.1226,0.51,4811.0,0
"3400907","New Jersey","Mexico",31,0.1759,5,247428.0,28170.9677,1606.9032,21.0645,0.6774,0.0645,0.247,7982.0,0
"3400907","New Jersey","Philippines",27,0.0755,0,115737.6,69648.1481,1929.5556,29.1852,0.2222,0.037,0.116,4287.0,0
"3400907","New Jersey","Somalia",1,0.6624,1,4422.0,1500.0,1150.0,40.0,0.0,0.0,0.004,4422.0,0
"3401001","New Jersey","Bangladesh",6,0.1057,0,0.0,185333.3333,2367.6667,37.5,0.0,0.0,0.0,0.0,0
"3401001","New Jersey","El Salvador",1,0.0,0,0.0,140000.0,3850.0,47.0,0.0,0.0,0.0,0.0,0
"3401001","New Jersey","India",188,0.0411,3,1075494.42,180462.766,3624.7766,23.5585,0.2553,0.016,1.075,5721.0,0
"3401001","New Jersey","Mexico",6,0.0971,1,79884.8,113866.6667,2883.6667,15.5,0.8333,0.3333,0.08,13314.0,0
"3401001","New Jersey","Philippines",24,0.1263,2,86816.4,69533.3333,2056.5,24.6667,0.1667,0.0833,0.087,3617.0,0
"3401002","New Jersey","Bangladesh",3,0.0091,0,0.0,89000.0,3975.6667,21.3333,0.0,0.0,0.0,0.0,0
"3401002","New Jersey","El Salvador",4,0.1364,0,37382.8,45000.0,1626.75,36.0,0.25,0.0,0.037,9346.0,0
"3401002","New Jersey","India",279,0.0511,6,2075917.48,143456.6308,2929.3763,19.7634,0.3763,0.0789,2.076,7441.0,0
"3401002","New Jersey","Mexico",15,0.0885,2,281714.0,116293.3333,2191.0,24.8667,0.6667,0.0667,0.282,18781.0,0
"3401002","New Jersey","Philippines",35,0.0778,1,49368.0,81625.7143,2146.5714,30.5143,0.0857,0.0,0.049,1411.0,0
"3401003","New Jersey","Bangladesh",1,0.0,0,0.0,108000.0,2089.0,23.0,0.0,0.0,0.0,0.0,0
"3401003","New Jersey","El Salvador",1,0.0001,0,0.0,116000.0,1630.0,50.0,0.0,0.0,0.0,0.0,0
"3401003","New Jersey","India",156,0.0398,1,1017853.2,138842.9487,2947.2628,20.7051,0.391,0.0833,1.018,6525.0,0
"3401003","New Jersey","Mexico",33,0.151,4,288492.2,33894.8485,1838.6364,24.6364,0.6667,0.0,0.288,8742.0,0
"3401003","New Jersey","Philippines",47,0.0398,1,244128.72,77440.4255,2025.7021,23.4255,0.2553,0.0426,0.244,5194.0,0
"3401101","New Jersey","El Salvador",17,0.2194,5,17472.0,41982.3529,1754.1765,22.7059,0.0588,0.0,0.017,1028.0,0
"3401101","New Jersey","India",9,0.175,0,25534.6,34022.2222,1748.8889,35.1111,0.2222,0.0,0.026,2837.0,0
"3401101","New Jersey","Mexico",34,0.2675,10,278707.26,30425.5882,1746.5882,22.7941,0.7647,0.0588,0.279,8197.0,0
"3401101","New Jersey","Philippines",18,0.0946,1,25212.0,86827.7778,2357.1667,30.4444,0.0556,0.0556,0.025,1401.0,0
"3401102","New Jersey","Bangladesh",1,0.0,0,0.0,130000.0,2860.0,44.0,0.0,0.0,0.0,0.0,0
"3401102","New Jersey","El Salvador",2,0.0107,0,0.0,115000.0,3863.5,41.0,0.0,0.0,0.0,0.0,0
"3401102","New Jersey","India",57,0.057,1,167212.5,111217.5439,3342.6842,29.1754,0.1754,0.0175,0.167,2934.0,0
"3401102","New Jersey","Mexico",26,0.1859,1,174561.56,28215.3846,1513.2692,23.3846,0.5769,0.0,0.175,6714.0,0
"3401102","New Jersey","Philippines",23,0.0631,0,54621.6,72956.5217,2486.1739,31.5652,0.087,0.0,0.055,2375.0,0
"3401103","New Jersey","Bangladesh",1,0.076,0,13333.4,30000.0,1650.0,4.0,1.0,0.0,0.013,13333.0,0
"3401103","New Jersey","El Salvador",26,0.1492,2,83228.6,34553.8462,1483.4615,22.6154,0.2692,0.0,0.083,3201.0,0
"3401103","New Jersey","India",21,0.0819,0,106360.8,67047.619,1854.9048,22.381,0.3333,0.0476,0.106,5065.0,0
"3401103","New Jersey","Mexico",54,0.2132,12,405374.28,31531.4815,1707.2963,21.1667,0.7037,0.0556,0.405,7507.0,0
"3401103","New Jersey","Philippines",15,0.082,0,25344.0,76053.3333,2139.6667,34.7333,0.2,0.0,0.025,1690.0,0
"3401104","New Jersey","El Salvador",3,0.1011,0,0.0,32233.3333,2403.6667,32.3333,0.0,0.0,0.0,0.0,0
"3401104","New Jersey","India",14,0.1099,0,76895.0,52714.2857,1829.4286,31.7857,0.2143,0.1429,0.077,5492.0,0
"3401104","New Jersey","Mexico",22,0.2161,1,155898.6,28809.0909,1893.6818,19.2727,0.7273,0.0,0.156,7086.0,0
"3401104","New Jersey","Philippines",10,0.0308,0,6336.0,74900.0,1752.9,32.0,0.0,0.0,0.006,634.0,0
"3401105","New Jersey","Bangladesh",2,0.0002,0,0.0,145000.0,2083.5,22.0,0.0,0.0,0.0,0.0,0
"3401105","New Jersey","El Salvador",2,0.2257,0,0.0,22500.0,2084.5,24.0,0.0,0.0,0.0,0.0,0
"3401105","New Jersey","India",25,0.0421,0,105632.8,118360.0,3254.84,24.92,0.28,0.12,0.106,4225.0,0
"3401105","New Jersey","Mexico",10,0.1583,0,45267.0,32350.0,1912.0,20.3,0.5,0.1,0.045,4527.0,0
"3401105","New Jersey","Philippines",13,0.1248,0,22176.0,36638.4615,2425.3846,34.8462,0.0769,0.0,0.022,1706.0,0
"3401106","New Jersey","Bangladesh",1,0.0179,0,0.0,36000.0,10033.0,53.0,0.0,0.0,0.0,0.0,0
"3401106","New Jersey","El Salvador",2,0.4158,0,0.0,5000.0,1867.5,27.0,0.0,0.0,0.0,0.0,0
"3401106","New Jersey","India",96,0.0569,0,379703.324,118252.0833,3286.3333,27.0521,0.1771,0.0104,0.38,3955.0,0
"3401106","New Jersey","Mexico",9,0.1318,1,76013.8,33944.4444,2186.1111,27.8889,0.5556,0.0,0.076,8446.0,0
"3401106","New Jersey","Philippines",16,0.0644,0,6336.0,55731.25,2791.75,42.0625,0.0,0.0,0.006,396.0,0
"3401201","New Jersey","Bangladesh",1,0.0001,0,0.0,127000.0,2342.0,52.0,0.0,0.0,0.0,0.0,0
"3401201","New Jersey","El Salvador",1,0.3286,0,0.0,16000.0,1131.0,22.0,0.0,0.0,0.0,0.0,0
"3401201","New Jersey","India",9,0.0618,0,27482.0,100144.4444,3311.5556,32.0,0.1111,0.0,0.027,3054.0,0
"3401201","New Jersey","Mexico",8,0.1073,0,32706.0,38387.5,1418.25,28.25,0.375,0.0,0.033,4088.0,0
"3401201","New Jersey","Philippines",15,0.1747,1,32095.8,61546.6667,1419.2,36.6,0.1333,0.0667,0.032,2140.0,0
"3401202","New Jersey","El Salvador",3,0.2426,1,0.0,20200.0,3234.6667,15.3333,0.0,0.0,0.0,0.0,0
"3401202","New Jersey","India",11,0.1115,0,22613.5,79218.1818,3209.0,28.2727,0.2727,0.0,0.023,2056.0,0
"3401202","New Jersey","Mexico",22,0.1219,1,204655.82,28368.1818,2130.1818,28.0,0.6364,0.0,0.205,9303.0,0
"3401202","New Jersey","Philippines",45,0.0788,1,49915.8,85304.4444,1812.4222,30.7111,0.0444,0.0222,0.05,1109.0,0
"3401203","New Jersey","El Salvador",2,0.3572,1,4368.0,26850.0,1952.5,20.0,0.0,0.0,0.004,2184.0,0
"3401203","New Jersey","India",2,0.1787,0,5642.0,0.0,2020.5,30.0,0.0,0.0,0.006,2821.0,0
"3401203","New Jersey","Mexico",30,0.166,2,318145.64,31541.6667,1853.4,18.4333,0.7667,0.0,0.318,10605.0,0
"3401203","New Jersey","Philippines",11,0.0663,0,38676.0,96000.0,2123.7273,16.1818,0.2727,0.0909,0.039,3516.0,0
"3401204","New Jersey","Bangladesh",1,0.1222,0,0.0,30000.0,1736.0,38.0,0.0,0.0,0.0,0.0,0
"3401204","New Jersey","El Salvador",4,0.2071,1,0.0,83125.0,3359.0,38.25,0.0,0.0,0.0,0.0,0
"3401204","New Jersey","India",6,0.0865,0,18855.2,49883.3333,1211.8333,29.1667,0.3333,0.0,0.019,3143.0,0
"3401204","New Jersey","Mexico",13,0.0824,1,43829.2,59700.0,1726.0769,34.0769,0.3846,0.0,0.044,3371.0,0
"3401204","New Jersey","Philippines",20,0.0751,0,25476.0,51785.0,1746.3,35.75,0.05,0.0,0.025,1274.0,0
"3401205","New Jersey","El Salvador",1,0.3551,0,4368.0,0.0,1350.0,28.0,0.0,0.0,0.004,4368.0,0
"3401205","New Jersey","India",3,0.2089,0,5642.0,28066.6667,1366.6667,21.6667,0.3333,0.0,0.006,1881.0,0
"3401205","New Jersey","Mexico",16,0.1722,0,132040.6,28018.75,1881.125,21.0625,0.6875,0.0,0.132,8253.0,0
"3401205","New Jersey","Philippines",10,0.0944,0,25883.88,44200.0,1822.6,30.2,0.1,0.0,0.026,2588.0,0
"3401301","New Jersey","Bangladesh",1,0.1381,0,0.0,20000.0,4695.0,25.0,0.0,0.0,0.0,0.0,0
"3401301","New Jersey","El Salvador",4,0.0229,0,17526.6,63975.0,1992.5,25.0,0.25,0.25,0.018,4382.0,0
"3401301","New Jersey","India",7,0.1884,1,22568.0,46828.5714,1229.8571,20.5714,0.4286,0.1429,0.023,3224.0,0
"3401301","New Jersey","Mexico",15,0.2009,2,94879.0,31626.6667,1602.5333,21.0667,0.6,0.0667,0.095,6325.0,0
"3401301","New Jersey","Philippines",4,0.1563,0,27786.0,40375.0,2283.75,26.5,0.25,0.0,0.028,6946.0,0
"3401302","New Jersey","Bangladesh",1,0.253,0,5053.0,23000.0,880.0,6.0,1.0,0.0,0.005,5053.0,0
"3401302","New Jersey","El Salvador",34,0.2881,9,90363.0,25605.8824,1318.0294,24.8529,0.2059,0.0882,0.09,2658.0,0
"3401302","New Jersey","India",6,0.1448,0,55965.0,68666.6667,1724.5,11.0,0.5,0.1667,0.056,9328.0,0
"3401302","New Jersey","Mexico",1,0.3715,0,0.0,6000.0,1300.0,35.0,0.0,0.0,0.0,0.0,0
"3401302","New Jersey","Philippines",2,0.3083,0,6336.0,0.0,1416.5,37.0,0.0,0.0,0.006,3168.0,0
"3401401","New Jersey","Bangladesh",5,0.2086,2,18777.6,35400.0,2422.6,22.0,0.2,0.0,0.019,3756.0,0
"3401401","New Jersey","El Salvador",8,0.0607,0,11102.0,56250.0,1954.625,23.125,0.125,0.0,0.011,1388.0,0
"3401401","New Jersey","India",44,0.063,1,330252.65,108250.0,2240.9318,25.0227,0.3182,0.0,0.33,7506.0,0
"3401401","New Jersey","Mexico",8,0.2037,2,38188.6,38900.0,1781.875,19.75,0.375,0.0,0.038,4774.0,0
"3401401","New Jersey","Philippines",104,0.0894,3,267762.0,59920.9615,2228.6923,31.3846,0.1154,0.0096,0.268,2575.0,0
"3401402","New Jersey","El Salvador",119,0.2315,32,466174.8,30650.4202,1647.6891,27.1429,0.2269,0.0336,0.466,3917.0,0
"3401402","New Jersey","India",20,0.0628,0,138037.9,183650.0,3713.2,27.95,0.25,0.0,0.138,6902.0,0
"3401402","New Jersey","Mexico",10,0.1427,1,72142.8,58900.0,2450.0,19.8,0.7,0.1,0.072,7214.0,0
"3401402","New Jersey","Philippines",7,0.1764,2,6336.0,52414.2857,2489.0,25.8571,0.1429,0.1429,0.006,905.0,0
"3401403","New Jersey","Bangladesh",2,0.0785,0,0.0,84050.0,2182.0,19.0,0.0,0.0,0.0,0.0,0
"3401403","New Jersey","El Salvador",4,0.2198,1,92820.0,61500.0,3401.25,41.5,0.25,0.0,0.093,23205.0,0
"3401403","New Jersey","India",41,0.0486,1,200374.72,140943.9024,3200.122,27.1463,0.1707,0.0244,0.2,4887.0,0
"3401403","New Jersey","Mexico",4,0.0805,0,64938.0,241750.0,3840.5,17.5,0.25,0.0,0.065,16234.0,0
"3401403","New Jersey","Philippines",11,0.0802,0,19800.0,55563.6364,2374.8182,27.7273,0.0909,0.0909,0.02,1800.0,0
"3401404","New Jersey","Bangladesh",6,0.1121,1,48901.63,82416.6667,3306.0,20.3333,0.1667,0.0,0.049,8150.0,0
"3401404","New Jersey","El Salvador",32,0.1209,2,76929.58,48750.0,2338.4688,30.0625,0.0938,0.0312,0.077,2404.0,0
"3401404","New Jersey","India",139,0.0359,1,2175081.09,220023.0216,4721.5755,19.8993,0.4892,0.0863,2.175,15648.0,0
"3401404","New Jersey","Mexico",8,0.2438,2,64021.6,39225.0,2797.125,26.875,0.875,0.125,0.064,8003.0,0
"3401404","New Jersey","Philippines",41,0.0754,0,250179.6,52387.8049,2296.6585,30.4146,0.1951,0.0244,0.25,6102.0,0
"3401405","New Jersey","El Salvador",39,0.2241,10,122922.8,28841.0256,1605.0769,23.9231,0.3077,0.0513,0.123,3152.0,0
"3401405","New Jersey","India",2,0.2467,0,5642.0,9500.0,1621.0,32.0,0.5,0.0,0.006,2821.0,0
"3401405","New Jersey","Mexico",8,0.1495,1,56090.0,45625.0,1488.875,29.125,0.625,0.0,0.056,7011.0,0
"3401405","New Jersey","Philippines",2,0.0009,0,0.0,75000.0,2165.5,29.5,0.0,0.0,0.0,0.0,0
"3401406","New Jersey","El Salvador",1,0.0819,0,0.0,34600.0,2673.0,16.0,0.0,0.0,0.0,0.0,0
"3401406","New Jersey","India",5,0.0516,0,47374.6,96120.0,1756.0,6.4,0.8,0.4,0.047,9475.0,0
"3401406","New Jersey","Mexico",19,0.1872,2,228404.8,33057.8947,1523.4737,22.0,0.7895,0.0526,0.228,12021.0,0
"3401406","New Jersey","Philippines",1,0.0005,0,0.0,85000.0,2570.0,16.0,0.0,0.0,0.0,0.0,0
"3401407","New Jersey","El Salvador",31,0.257,8,185865.68,35451.6129,1337.5484,17.0323,0.4194,0.129,0.186,5996.0,0
"3401407","New Jersey","India",5,0.1437,0,31850.0,50600.0,1502.0,25.4,0.4,0.2,0.032,6370.0,0
"3401407","New Jersey","Mexico",7,0.1,0,71115.8,51428.5714,1777.1429,19.0,0.7143,0.1429,0.071,10159.0,0
"3401407","New Jersey","Philippines",2,0.1703,0,0.0,34000.0,1502.0,32.0,0.0,0.0,0.0,0.0,0
"3401501","New Jersey","Bangladesh",2,0.2409,0,0.0,7500.0,770.5,37.0,0.0,0.0,0.0,0.0,0
"3401501","New Jersey","El Salvador",2,0.0006,0,0.0,87000.0,2620.0,33.5,0.0,0.0,0.0,0.0,0
"3401501","New Jersey","India",47,0.052,0,206870.3,138504.2553,2853.0851,25.617,0.2553,0.0638,0.207,4401.0,0
"3401501","New Jersey","Mexico",26,0.1754,3,249150.2,43000.0,1973.2308,20.9231,0.7692,0.1154,0.249,9583.0,0
"3401501","New Jersey","Philippines",16,0.0929,0,18480.0,36787.5,2305.5,32.25,0.0625,0.0,0.018,1155.0,0
"3401502","New Jersey","Bangladesh",2,0.2086,0,0.0,60000.0,940.0,19.5,0.0,0.0,0.0,0.0,0
"3401502","New Jersey","El Salvador",5,0.2609,1,61042.8,57400.0,2143.6,39.2,0.4,0.0,0.061,12209.0,0
"3401502","New Jersey","India",87,0.0605,4,372919.82,132223.1034,2889.931,23.6667,0.2874,0.069,0.373,4286.0,0
"3401502","New Jersey","Mexico",13,0.216,1,89840.38,57576.9231,2691.9231,27.3077,0.3846,0.0,0.09,6911.0,0
