"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","hh_targeted","hh_adopted","avg_adoption_prob","capital_retained","remittance_prevented","tax_credit_cost","yield_income","adoption_rate","net_govt_benefit","roi_ratio"
"0603712","California","Mexico",54,3,0.11,8596.0,15626.2,1289.4,1418.34,0.056,14336.800000000001,6.67
"0605912","California","Mexico",29,4,0.12,8568.0,44094.64,1285.2,1413.72,0.138,42809.44,6.67
"4804619","Texas","Mexico",48,6,0.11,8560.0,40985.2,1284.0,1412.4,0.125,39701.2,6.67
"0608106","California","Mexico",13,3,0.13,8465.6,44650.8,1269.84,1396.82,0.231,43380.96000000001,6.67
"0603732","California","Mexico",42,7,0.12,8452.0,30494.0,1267.8,1394.58,0.167,29226.2,6.67
"0401908","Arizona","Mexico",30,7,0.11,8430.4,33211.6,1264.56,1391.02,0.233,31947.039999999997,6.67
"0603766","California","Mexico",37,5,0.12,8428.0,25754.0,1264.2,1390.62,0.135,24489.8,6.67
"0605907","California","Mexico",17,3,0.12,8400.0,25280.0,1260.0,1386.0,0.176,24020.0,6.67
"4801901","Texas","India",25,2,0.1,8300.0,11284.0,1245.0,1369.5,0.08,10039.0,6.67
"4805905","Texas","Mexico",46,5,0.11,8240.0,52171.6,1236.0,1359.6,0.109,50935.6,6.67
"4802306","Texas","Mexico",24,4,0.11,8224.0,17064.0,1233.6,1356.96,0.167,15830.4,6.67
"4805906","Texas","Mexico",65,7,0.11,8220.0,42138.6,1233.0,1356.3,0.108,40905.6,6.67
"4803801","Texas","Mexico",32,6,0.12,8184.8,37983.2,1227.72,1350.49,0.188,36755.479999999996,6.67
"3701208","North Carolina","India",1,1,0.15,8124.0,5642.0,1218.6,1340.46,1.0,4423.4,6.67
"0606502","California","Mexico",31,4,0.12,7960.0,24063.4,1194.0,1313.4,0.129,22869.4,6.67
"1203106","Florida","Mexico",4,2,0.12,7899.2,8532.0,1184.88,1303.37,0.5,7347.12,6.67
"4949001","Utah","Mexico",3,1,0.12,7872.0,4266.0,1180.8,1298.88,0.333,3085.2,6.67
"4806807","Texas","Mexico",167,10,0.11,7857.6,58934.0,1178.64,1296.5,0.06,57755.36,6.67
"4805904","Texas","Mexico",66,7,0.11,7840.0,36071.4,1176.0,1293.6,0.106,34895.4,6.67
"0400807","Arizona","Mexico",15,6,0.11,7764.0,36118.8,1164.6,1281.06,0.4,34954.200000000004,6.67
"4804610","Texas","Mexico",28,6,0.12,7760.0,27586.8,1164.0,1280.4,0.214,26422.8,6.67
"4803304","Texas","Mexico",103,8,0.11,7623.2,35091.8,1143.48,1257.83,0.078,33948.32,6.67
"1703524","Illinois","Mexico",13,4,0.11,7608.0,24648.0,1141.2,1255.32,0.308,23506.8,6.67
"0605918","California","Mexico",16,2,0.11,7600.0,11786.8,1140.0,1254.0,0.125,10646.8,6.67
"0605926","California","Mexico",2,1,0.13,7596.0,4266.0,1139.4,1253.34,0.5,3126.6,6.67
"1209502","Florida","El Salvador",8,2,0.13,7548.0,8736.0,1132.2,1245.42,0.25,7603.8,6.67
"0605907","California","India",5,1,0.11,7471.2,5642.0,1120.68,1232.75,0.2,4521.32,6.67
"0603748","California","Mexico",15,2,0.12,7344.0,10586.0,1101.6,1211.76,0.133,9484.4,6.67
"3200406","Nevada","Mexico",31,7,0.12,7336.0,41206.4,1100.4,1210.44,0.226,40106.0,6.67
"0602901","California","India",1,1,0.12,7272.0,5642.0,1090.8,1199.88,1.0,4551.2,6.67
"1209906","Florida","El Salvador",20,2,0.11,7272.0,17654.0,1090.8,1199.88,0.1,16563.2,6.67
"0609502","California","India",2,1,0.12,7212.0,5642.0,1081.8,1189.98,0.5,4560.2,6.67
"4802302","Texas","Mexico",32,3,0.11,7149.6,12798.0,1072.44,1179.68,0.094,11725.56,6.67
"4802005","Texas","India",7,3,0.1,7149.6,16926.0,1072.44,1179.68,0.429,15853.56,6.67
"0601905","California","Mexico",57,7,0.11,7128.0,69930.8,1069.2,1176.12,0.123,68861.6,6.67
"0603757","California","Mexico",63,7,0.11,7124.0,51839.8,1068.6,1175.46,0.111,50771.200000000004,6.67
"0605928","California","India",1,1,0.12,7020.8,5642.0,1053.12,1158.43,1.0,4588.88,6.67
"2503301","Massachusetts","India",8,1,0.1,7000.0,5642.0,1050.0,1155.0,0.125,4592.0,6.67
"3200404","Nevada","Philippines",1,1,0.15,6993.6,6336.0,1049.04,1153.94,1.0,5286.96,6.67
"2101902","Kentucky","Mexico",8,2,0.11,6980.0,10728.2,1047.0,1151.7,0.25,9681.2,6.67
"0607312","California","Mexico",4,1,0.12,6914.4,4266.0,1037.16,1140.88,0.25,3228.84,6.67
"4807500","Texas","Mexico",73,6,0.11,6899.2,39120.8,1034.88,1138.37,0.082,38085.920000000006,6.67
"0611105","California","Mexico",18,3,0.12,6782.4,14694.0,1017.36,1119.1,0.167,13676.64,6.67
"4802313","Texas","Mexico",21,3,0.12,6772.0,12798.0,1015.8,1117.38,0.143,11782.2,6.67
"0603746","California","India",20,2,0.1,6720.8,11284.0,1008.12,1108.93,0.1,10275.88,6.67
"0608522","California","India",3,1,0.12,6720.0,5642.0,1008.0,1108.8,0.333,4634.0,6.67
"4803305","Texas","Mexico",68,13,0.11,6700.0,64381.84,1005.0,1105.5,0.191,63376.84,6.67
"4020803","Oklahoma","Mexico",12,3,0.12,6580.8,12798.0,987.12,1085.83,0.25,11810.88,6.67
"1800101","Indiana","Mexico",20,2,0.11,6580.0,20066.0,987.0,1085.7,0.1,19079.0,6.67
"0605916","California","Mexico",61,8,0.11,6550.0,76637.9,982.5,1080.75,0.131,75655.4,6.67
"3501100","New Mexico","Mexico",34,4,0.11,6540.0,17064.0,981.0,1079.1,0.118,16083.0,6.67
"0603724","California","Mexico",18,4,0.12,6488.8,21093.0,973.32,1070.65,0.222,20119.68,6.67
"4804620","Texas","Mexico",8,2,0.13,6480.0,8532.0,972.0,1069.2,0.25,7560.0,6.67
"4106721","Oregon","India",1,1,0.15,6466.4,5642.0,969.96,1066.96,1.0,4672.04,6.67
"3401101","New Jersey","Mexico",8,2,0.11,6400.0,12798.0,960.0,1056.0,0.25,11838.0,6.67
"0607709","California","India",2,2,0.13,6400.0,11284.0,960.0,1056.0,1.0,10324.0,6.67
"0601901","California","Mexico",110,14,0.11,6384.8,75745.2,957.72,1053.49,0.127,74787.48,6.67
"0601905","California","India",3,1,0.13,6377.6,5642.0,956.64,1052.3,0.333,4685.36,6.67
"0601301","California","Mexico",17,4,0.12,6375.2,27902.8,956.28,1051.91,0.235,26946.52,6.67
"0606505","California","Mexico",11,1,0.12,6362.4,4266.0,954.36,1049.8,0.091,3311.64,6.67
"3402101","New Jersey","Mexico",8,3,0.12,6360.0,13303.6,954.0,1049.4,0.375,12349.6,6.67
"0605910","California","Mexico",22,2,0.11,6355.2,8532.0,953.28,1048.61,0.091,7578.72,6.67
"3603114","New York","Mexico",6,3,0.12,6337.2,12798.0,950.58,1045.64,0.5,11847.42,6.67
"2500801","Massachusetts","India",14,1,0.1,6336.0,5642.0,950.4,1045.44,0.071,4691.6,6.67
"4804612","Texas","Mexico",46,5,0.12,6280.0,31884.4,942.0,1036.2,0.109,30942.4,6.67
"0602906","California","Mexico",47,2,0.12,6224.0,8532.0,933.6,1026.96,0.043,7598.4,6.67
"4804607","Texas","Mexico",39,9,0.11,6179.2,79363.4,926.88,1019.57,0.231,78436.51999999999,6.67
"0607306","California","Mexico",45,5,0.12,6138.0,22878.4,920.7,1012.77,0.111,21957.7,6.67
"1202103","Florida","Mexico",28,3,0.12,6124.0,17854.0,918.6,1010.46,0.107,16935.4,6.67
"1301404","Georgia","India",6,1,0.1,6120.0,5642.0,918.0,1009.8,0.167,4724.0,6.67
"0608503","California","India",14,4,0.11,6108.8,37947.0,916.32,1007.95,0.286,37030.68,6.67
"4807300","Texas","Mexico",21,4,0.11,6080.8,19908.0,912.12,1003.33,0.19,18995.88,6.67
"4805901","Texas","Mexico",71,4,0.11,6000.0,17854.0,900.0,990.0,0.056,16954.0,6.67
"1208611","Florida","El Salvador",25,4,0.12,6000.0,19656.0,900.0,990.0,0.16,18756.0,6.67
"4802319","Texas","Mexico",19,2,0.11,5968.0,8532.0,895.2,984.72,0.105,7636.8,6.67
"0608508","California","India",6,1,0.13,5940.0,5642.0,891.0,980.1,0.167,4751.0,6.67
"3603707","New York","Mexico",2,2,0.13,5928.0,8532.0,889.2,978.12,1.0,7642.8,6.67
"0606518","California","Mexico",6,2,0.12,5920.0,12292.4,888.0,976.8,0.333,11404.4,6.67
"0608900","California","Mexico",4,1,0.12,5891.2,4266.0,883.68,972.05,0.25,3382.32,6.67
"1205708","Florida","Mexico",8,3,0.12,5880.0,39816.0,882.0,970.2,0.375,38934.0,6.67
"3604408","New York","Philippines",1,1,0.14,5880.0,6336.0,882.0,970.2,1.0,5454.0,6.67
"4802509","Texas","Mexico",21,4,0.11,5872.0,17064.0,880.8,968.88,0.19,16183.2,6.67
"3200402","Nevada","Mexico",14,3,0.12,5860.0,17237.8,879.0,966.9,0.214,16358.8,6.67
"3700200","North Carolina","Mexico",10,2,0.12,5840.0,8690.0,876.0,963.6,0.2,7814.0,6.67
"1209501","Florida","El Salvador",12,3,0.11,5840.0,18358.34,876.0,963.6,0.25,17482.34,6.67
"0607325","California","Mexico",6,2,0.12,5819.2,15057.4,872.88,960.17,0.333,14184.52,6.67
"1210503","Florida","Mexico",14,2,0.12,5800.0,8532.0,870.0,957.0,0.143,7662.0,6.67
